DATAATUAL|CREDOR|TIPO DE COMUNICACAO|NUMERO DO PROCESSO|JUIZO|COMARCA|DATA DE ABERTURA DO PROCESSO|RECUPERANDA/FALIDA/INSOLVENTE|CNPJ|LOGRADOURO|NUMERO|BAIRRO|CIDADE|ESTADO|CEP|NATUREZA|VALOR|CLASSIFICACAO|REGISTRADO|CEP_CREDOR|LOGRADOURO_CREDOR|NUMERO_CREDOR|COMPLEMENTO_CREDOR|BAIRRO_CREDOR|CIDADE_CREDOR|ESTADO_CREDOR|ETIQUETA
11/04/2025|LGX FUNDO DE INVESTIMENTO EM DIREITOS CR|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 193.750,37|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00063|04543000|AVENIDA PRESIDENTE JUSCELINO KUBITSCHE|1726|Edifício Spazio JK|19º andar|São Paulo|SP|YA199055155BR
11/04/2025|CAXAMAR BRASIL IMPORTACAO E EXPORTACAO L|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 30.360,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00045|04571000|AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI|LADO PAR||CONJ|São Paulo|SP|YA199055169BR
11/04/2025|BST INDUSTRIA E COMERCIO DE ALIMENTOS LT|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 599.674,88|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00014|06612280|RUA ARTHEMIO DIONIZIO DA COSTA|364|SALA 16|JARDIM ALVORADA|Jandira|SP|YA199055172BR
11/04/2025|LEPAPIE FACTORING FOMENTO COMERCIAL LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 667.250,70|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00056|07056130|RUA ARMANDO ENDRES|794||JARDIM VILA GALVAO|Guarulhos|SP|YA199055186BR
11/04/2025|                   BANCO VOLKSWAGEN S.A.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 1.055.847,58|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00005|09823901|EST MARGINAL DA VIA ANCHIETA|SN|KM 23,5|DEMARCHI|São Bernardo do Campo|SP|YA199055190BR
11/04/2025|RAVI PESCADOS MICHEL PONTES J DA CRUZ PE|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 42.660,00|Classe V - Créditos com Privilégio Geral (os assim definidos em outras leis civis e comerciais, salvo disposição contrária desta Lei)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00075|11703510|RUA APIACAS|226|GALPAO1|PRAIA GRANDE|Praia Grande|SP|YA199055209BR
11/04/2025|MAR E RIO PESCADOS, INDUSTRIA, IMPORTACA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 110.000,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00028|15081500|AVENIDA ALFREDO FOLCHINI|1774||VILA TONINHO|São José do Rio Preto|SP|YA199055212BR
11/04/2025|                     MULTI PESCADOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 100.000,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00031|35620000|AV MILTON CAMPOS|1075||SAO JOAO|Papagaios|MG|YA199055226BR
11/04/2025|AQUAZUL INDUSTRIA E COMERCIO DE CAMARAO |COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 343.008,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00017|52430000|ROD CE 085 KM 12, ANEXO 1,|S/N||ZONA RURAL|Afogados da Ingazeira|PE|YA199055230BR
11/04/2025|     AQUACULTURA FORTALEZA AQUAFORT S.A.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 197.600,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00023|62400000|FAZENDA AQUAFORT|SN||URTIGA|Acaraú|CE|YA199055243BR
11/04/2025|       MATOS PESCADOS DANIEL SILVA MATOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 75.840,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00033|62400000|FAZENDA AQUAFORT|2629||URTIGA|Acaraú|CE|YA199055257BR
11/04/2025|         TAS BRASIL CARCINICULTURA LTDA.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 75.616,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00034|62400000|FAZENDA AQUAFORT|SN||URTIGA|Acaraú|CE|YA199055265BR
11/04/2025|                  LIDER AQUICULTURA LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 64.000,00|Classe V - Créditos com Privilégio Geral (os assim definidos em outras leis civis e comerciais, salvo disposição contrária desta Lei)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00074|62410000|RODOVIA  FAZ SANTA HELENA|SN||BARROQUINHA|Bela Cruz|CE|YA199055274BR
11/04/2025|           SAO BENTO CARCINICULTURA LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 138.656,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00027|62540000|FAZENDA BOCA DO CORREGO|SN||ICARAIZINHO||CE|YA199055288BR
11/04/2025|        COSTA BRASIL CARCINICULTURA LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 178.516,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00025|62580000|BARRINHA DE CIMA|||ZONA RURAL|Jijoca de Jericoacoara|CE|YA199055291BR
11/04/2025|                  J E E AQUICULTURA LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 104.832,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00030|62800000|FAZENDA ILHA SAO JOSE|||ZONA RURAL|Itapipoca|CE|YA199055305BR
11/04/2025|             SERGIO JOSE LEAL JEREISSATI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 32.108,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00041|62800000|FAZENDA ILHA SAO JOSE|||ZONA RURAL|Itapipoca|CE|YA199055314BR
11/04/2025|              W J S DA PAZ CAMAROES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 124.000,00|Classe V - Créditos com Privilégio Geral (os assim definidos em outras leis civis e comerciais, salvo disposição contrária desta Lei)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00073|63500970|SIT BARRA|s/n||IGUATU|Iguatu|CE|YA199055328BR
11/04/2025|                 L & A AQUICULTURA LTDA.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 30.720,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00044|64220000|FAZ MACAPA|||ZONA RURAL|Parnaíba|PI|YA199055331BR
11/04/2025|    AQUINOR AQUICULTURA DO NORDESTE LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 306.992,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00020|64222000|AC LOCALIDADE CURICAS|||ZONA RURAL|Luis Correia|PI|YA199055345BR
11/04/2025|              AV09 COMERCIO EXTERIOR S.A|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 2.422.551,61|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00007|76820099|RUA RAIMUNDO CANTUARIA|DE 3111 A 3471|3361|Nova Porto Velho|Porto Velho|RO|YA199055359BR
11/04/2025|PREMIUM FUNDO DE INVESTIMENTO MULTIMERCA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 354.735,52|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00059|80620200|AVENIDA AGUA VERDE|1413|LOJA 801 ANDAR 08 COND PODOLAN|AGUA VERDE|Curitiba|PR|YA199055362BR
11/04/2025|                  PROJETO COMERCIAL LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 1.500.136,07|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00009|81330370|RUA VIRIATO CORREA|321||FAZENDINHA|Curitiba|PR|YA199055376BR
11/04/2025|  MUNDO MAR COMERCIO DE ALIMENTOS EIRELI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 1.037.296,07|Classe V - Créditos com Privilégio Geral (os assim definidos em outras leis civis e comerciais, salvo disposição contrária desta Lei)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00072|83015290|RUA DOUTOR MURICI|3420|SL 02|SAO JOSE DOS PINHAIS|São José dos Pinhais|PR|YA199055380BR
11/04/2025|              SANTA E BELA PESCADOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 589.976,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00015|84010350|RUA SETE DE SETEMBRO|||CENTRO|Ponta Grossa|PR|YA199055393BR
