DATAATUAL|CREDOR|TIPO DE COMUNICACAO|NUMERO DO PROCESSO|JUIZO|COMARCA|DATA DE ABERTURA DO PROCESSO|RECUPERANDA/FALIDA/INSOLVENTE|CNPJ|LOGRADOURO|NUMERO|BAIRRO|CIDADE|ESTADO|CEP|NATUREZA|VALOR|CLASSIFICACAO|REGISTRADO|CEP_CREDOR|LOGRADOURO_CREDOR|NUMERO_CREDOR|COMPLEMENTO_CREDOR|BAIRRO_CREDOR|CIDADE_CREDOR|ESTADO_CREDOR|ETIQUETA
26/07/2023|                    Caixa Econômica Fede|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 365.212,52|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00005|70092900|Setor Bancário Sul||Quadra 04, 34, Bloco A|Asa Sul|Brasilia|DF|YA063643545BR
26/07/2023|                    Caixa Econômica Fede|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 365.212,52|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00005|70092900|Setor Bancário Sul||Quadra 04, 34, Bloco A|Asa Sul|Brasilia|DF|YA063643559BR
26/07/2023|                    Caixa Econômica Fede|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 365.212,52|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00005|70092900|Setor Bancário Sul||Quadra 04, 34, Bloco A|Asa Sul|Brasilia|DF|YA063643562BR
26/07/2023|Cooperativa de Crédito Vale do Itajaí Vi|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 101.649,79|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00007|89010971|Rua Hermann Hering|1125||Bom Retiro|Blumenau|SC|YA063643576BR
26/07/2023|Cooperativa de Crédito Vale do Itajaí Vi|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 101.649,79|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00007|89010971|Rua Hermann Hering|1125||Bom Retiro|Blumenau|SC|YA063643580BR
26/07/2023|Cooperativa de Crédito Vale do Itajaí Vi|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 101.649,79|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00007|89010971|Rua Hermann Hering|1125||Bom Retiro|Blumenau|SC|YA063643593BR
26/07/2023|Cooperativa de Crédito Vale do Itajaí Vi|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 101.649,79|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00007|89010971|Rua Hermann Hering|1125||Bom Retiro|Blumenau|SC|YA063643602BR
26/07/2023|Cooperativa de Crédito de Livre Admissão|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 54.465,82|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00006|89251200|Rua Coronel Procópio Gomes de Oliveira|430||Centro|Jaraguá do Sul|SC|YA063643616BR
26/07/2023|Cooperativa de Crédito de Livre Admissão|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 54.465,82|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00006|89251200|Rua Coronel Procópio Gomes de Oliveira|430||Centro|Jaraguá do Sul|SC|YA063643620BR
26/07/2023|Cooperativa de Crédito de Livre Admissão|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 54.465,82|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00006|89251200|Rua Coronel Procópio Gomes de Oliveira|430||Centro|Jaraguá do Sul|SC|YA063643633BR
26/07/2023|Cooperativa de Crédito de Livre Admissão|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 54.465,82|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00006|89251200|Rua Coronel Procópio Gomes de Oliveira|430||Centro|Jaraguá do Sul|SC|YA063643647BR
26/07/2023|Instituição Comunitária de Crédito Blume|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 28.725,73|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00009|89251450|Rua Fiscal Verdi Francisco Lenzi|200|sala 2|centro|Jaraguá do Sul|SC|YA063643655BR
26/07/2023|Instituição Comunitária de Crédito Blume|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 28.725,73|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00009|89251450|Rua Fiscal Verdi Francisco Lenzi|200|sala 2|centro|Jaraguá do Sul|SC|YA063643664BR
26/07/2023|Instituição Comunitária de Crédito Blume|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 28.725,73|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00009|89251450|Rua Fiscal Verdi Francisco Lenzi|200|sala 2|centro|Jaraguá do Sul|SC|YA063643678BR
26/07/2023|Instituição Comunitária de Crédito Blume|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 28.725,73|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00009|89251450|Rua Fiscal Verdi Francisco Lenzi|200|sala 2|centro|Jaraguá do Sul|SC|YA063643681BR
26/07/2023|                     José Anselmo da Sil|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 156.660,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00011|89253790|Rua José Narloch|1130||São Luis|Jaraguá do Sul|SC|YA063643695BR
26/07/2023|                     José Anselmo da Sil|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 156.660,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00011|89253790|Rua José Narloch|1130||São Luis|Jaraguá do Sul|SC|YA063643704BR
26/07/2023|                     José Anselmo da Sil|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 156.660,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00011|89253790|Rua José Narloch|1130||São Luis|Jaraguá do Sul|SC|YA063643718BR
26/07/2023|                     José Anselmo da Sil|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 156.660,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00011|89253790|Rua José Narloch|1130||São Luis|Jaraguá do Sul|SC|YA063643721BR
26/07/2023|                            Edison Lopes|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 25.000,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00008|89260306|Rua José Lescowics|37||Amizade|Jaraguá do Sul|SC|YA063643735BR
26/07/2023|                            Edison Lopes|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 25.000,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00008|89260306|Rua José Lescowics|37||Amizade|Jaraguá do Sul|SC|YA063643749BR
26/07/2023|                            Edison Lopes|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 25.000,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00008|89260306|Rua José Lescowics|37||Amizade|Jaraguá do Sul|SC|YA063643752BR
26/07/2023|                            Edison Lopes|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 25.000,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00008|89260306|Rua José Lescowics|37||Amizade|Jaraguá do Sul|SC|YA063643766BR
26/07/2023|Banco Regional de Desenvolvimento do Ext|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 86.251,10|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00003|90010140|Rua Uruguai|155|4.º andar|centro|Porto Alegre|RS|YA063643770BR
26/07/2023|Banco Regional de Desenvolvimento do Ext|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 86.251,10|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00003|90010140|Rua Uruguai|155|4.º andar|centro|Porto Alegre|RS|YA063643783BR
26/07/2023|Banco Regional de Desenvolvimento do Ext|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5008359-91.2023.8.24.0036|1ª Vara Cível|Jaragua do Sul|01 de Junho de 2023|BRUART CONFECÇÕES LTDA|23.450.379/0001-37| Rua Serafim Satler|200|Jaraguá|Criciúma                     |SC|89260270|Contratual|R$ 86.251,10|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5008359-91.2023.8.24.0036] BRUART CONFECÇÕES LTDA - 00003|90010140|Rua Uruguai|155|4.º andar|centro|Porto Alegre|RS|YA063643797BR
