DATAATUAL|CREDOR|TIPO DE COMUNICACAO|NUMERO DO PROCESSO|JUIZO|COMARCA|DATA DE ABERTURA DO PROCESSO|RECUPERANDA/FALIDA/INSOLVENTE|CNPJ|LOGRADOURO|NUMERO|BAIRRO|CIDADE|ESTADO|CEP|NATUREZA|VALOR|CLASSIFICACAO|REGISTRADO|CEP_CREDOR|LOGRADOURO_CREDOR|NUMERO_CREDOR|COMPLEMENTO_CREDOR|BAIRRO_CREDOR|CIDADE_CREDOR|ESTADO_CREDOR|ETIQUETA
04/07/2023|              POSTOS PELANDA JAGUARIAIVA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 22.501,32|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00016|84200000|ROD PR 151 KM 216,7|151||ZONA RURAL|JAGUARIAIVA|PR|YA063639072BR
04/07/2023|              POSTOS PELANDA JAGUARIAIVA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 22.501,32|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00016|84200000|ROD PR 151 KM 216,7|151||ZONA RURAL|JAGUARIAIVA|PR|YA063639086BR
04/07/2023|                  A. A. S. REPRESENTAÇOE|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 444,92|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00004|86050270|AV MADRE LEONIA MILITO|1377||BELA SUIÇA|Londrina|PR|YA063639090BR
04/07/2023|                  A. A. S. REPRESENTAÇOE|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 444,92|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00004|86050270|AV MADRE LEONIA MILITO|1377||BELA SUIÇA|Londrina|PR|YA063639109BR
04/07/2023| TRUCKS CONTROL SERVIÇOS DE LOGISTICA LT|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 2.939,60|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00026|86200000|R OSVALDO CRUZ|492||CENTRO|IBIPORA|PR|YA063639112BR
04/07/2023| TRUCKS CONTROL SERVIÇOS DE LOGISTICA LT|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 2.939,60|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00026|86200000|R OSVALDO CRUZ|492||CENTRO|IBIPORA|PR|YA063639126BR
04/07/2023|                           VEBER SERVIÇO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 3.322,37|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00027|88311480|REINALDO SCHMITHAUSEN|3089||CORDEIROS|Itajaí|SC|YA063639130BR
04/07/2023|                           VEBER SERVIÇO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 3.322,37|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00027|88311480|REINALDO SCHMITHAUSEN|3089||CORDEIROS|Itajaí|SC|YA063639143BR
04/07/2023|             SRM STRONG TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 3.200,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00022|88515505|AV GABRIEL ZANETTE|1500||CEARA|Criciúma|SC|YA063639157BR
04/07/2023|             SRM STRONG TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 3.200,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00022|88515505|AV GABRIEL ZANETTE|1500||CEARA|Criciúma|SC|YA063639165BR
04/07/2023|      CALIBRA COMERCIO VAREJISTA DE PEÇA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 55,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00011|88704801|ROD BR 101 KM336|147||MARROTES|Tubarão|SC|YA063639174BR
04/07/2023|      CALIBRA COMERCIO VAREJISTA DE PEÇA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 55,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00011|88704801|ROD BR 101 KM336|147||MARROTES|Tubarão|SC|YA063639188BR
04/07/2023|                         BANCO DO BRASIL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 208.511,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00008|88801000|AV CENTENARIO|406||CENTRO|Criciúma|SC|YA063639191BR
04/07/2023|                         BANCO DO BRASIL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 208.511,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00008|88801000|AV CENTENARIO|406||CENTRO|Criciúma|SC|YA063639205BR
04/07/2023|RSC COMERCIO DE PECAS PARA CAMINHOES LTD|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 2.036,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00020|88803470|RODOVIA LUIZ ROSSO, 3675|3675||PRIMEIRA LINHA|Criciúma|SC|YA063639214BR
04/07/2023|RSC COMERCIO DE PECAS PARA CAMINHOES LTD|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 2.036,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00020|88803470|RODOVIA LUIZ ROSSO, 3675|3675||PRIMEIRA LINHA|Criciúma|SC|YA063639228BR
04/07/2023|             ALESSIO SOLUCOES E SERVICOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 1.400,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00006|88811020|R MONTEIRO LOBATO|133||CRUZEIRO DO SUL|Criciúma|SC|YA063639231BR
04/07/2023|             ALESSIO SOLUCOES E SERVICOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 1.400,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00006|88811020|R MONTEIRO LOBATO|133||CRUZEIRO DO SUL|Criciúma|SC|YA063639245BR
04/07/2023|               CARGO EXPRESS TRANSPORTES|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 11.100,32|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00012|88812551|ROD LUIZ ROSSO|11299||QUARTA LINHA|Criciúma|SC|YA063639259BR
04/07/2023|               CARGO EXPRESS TRANSPORTES|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 11.100,32|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00012|88812551|ROD LUIZ ROSSO|11299||QUARTA LINHA|Criciúma|SC|YA063639262BR
04/07/2023|                BRADESCO CAPITAL DE GIRO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 367.781,09|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00010|88815000|Avenida Centenario|5055||PRÓSPERA|Criciúma|SC|YA063639276BR
04/07/2023|                BRADESCO CAPITAL DE GIRO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 367.781,09|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00010|88815000|Avenida Centenario|5055||PRÓSPERA|Criciúma|SC|YA063639280BR
04/07/2023|                  ADRIEL NOVAK DE CASTRO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 52.820,67|Classe I - Créditos Trabalhistas e Afins|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00002|88820000|Rua Michelangelo|320||Demboski|Içara|SC|YA063639293BR
04/07/2023|                  ADRIEL NOVAK DE CASTRO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 52.820,67|Classe I - Créditos Trabalhistas e Afins|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00002|88820000|Rua Michelangelo|320||Demboski|Içara|SC|YA063639302BR
04/07/2023|             MARCELO DE COSTA E CIA LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 2.500,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00013|88830000|15 DE NOVEMBRO - APARTAMENTO|172|SALA 172|CENTRO|MORRO DA FUMAÇA|SC|YA063639316BR
04/07/2023|             MARCELO DE COSTA E CIA LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 2.500,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00013|88830000|15 DE NOVEMBRO - APARTAMENTO|172|SALA 172|CENTRO|MORRO DA FUMAÇA|SC|YA063639320BR
04/07/2023|               RODOBACH TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 6.776,61|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00019|88830000|AV INOCENTE PAGNAN|1375||IBIRAPUERA|MORRO DA FUMAÇA|SC|YA063639333BR
04/07/2023|               RODOBACH TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 6.776,61|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00019|88830000|AV INOCENTE PAGNAN|1375||IBIRAPUERA|MORRO DA FUMAÇA|SC|YA063639347BR
04/07/2023|                              TOTI PNEUS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 359,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00023|88840000|RUA ANGELICA C BETTIOL|238||CENTRO|Urussanga|SC|YA063639355BR
04/07/2023|                              TOTI PNEUS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 359,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00023|88840000|RUA ANGELICA C BETTIOL|238||CENTRO|Urussanga|SC|YA063639364BR
04/07/2023|                  CLAUDIONEI DE OLIVEIRA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 14.000,00|Classe I - Créditos Trabalhistas e Afins|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00003|88845000|Rua 26 de Setembro|680||centro|Cocal do Sul|SC|YA063639378BR
04/07/2023|                  CLAUDIONEI DE OLIVEIRA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 14.000,00|Classe I - Créditos Trabalhistas e Afins|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00003|88845000|Rua 26 de Setembro|680||centro|Cocal do Sul|SC|YA063639381BR
